comment,likes,published_at,cleaned_comment,sentiment,confidence,date
Crazy frog ?,0,2025-10-11 03:41:23+00:00,crazy frog,pos,0.5289703120718634,2025-10-11
Night Rider 2025,0,2025-10-11 00:46:26+00:00,night rider,pos,0.5910102611461074,2025-10-11
I NEEDED to hear the uncensored flow after playing this in Festival last night,3,2025-10-11 00:13:10+00:00,i needed to hear the uncensored flow after playing this in festival last night,pos,0.5022532842965185,2025-10-11
"Knight Rider, a shadowy flight into the dangerous world of a man who does not exist. Michael Knight, a young loner on a crusade to champion the cause of the innocent, the helpless, the powerless, in a world of criminals who operate above the law",0,2025-10-11 00:12:17+00:00,knight rider a shadowy flight into the dangerous world of a man who does not exist michael knight a young loner on a crusade to champion the cause of the innocent the helpless the powerless in a world of criminals who operate above the law,pos,0.5727133660028215,2025-10-11
"I love the vibe of the song and the snl performance and I love the photo, but I wish it was either actually a spoken word rap on this dope beat-  enlightening with lyrical synicism and ALLITERATION,  like a real wild woman would wind up using 🫟... <br><br>Or a factual, well written rap from her personal experiences with men, or even a bridge worth including. This song has so much potential, it just falls flat..disappointing cause I really want to like her, she comes off fierce af",0,2025-10-10 21:34:28+00:00,i love the vibe of the song and the snl performance and i love the photo but i wish it was either actually a spoken word rap on this dope beat enlightening with lyrical synicism and alliteration like a real wild woman would wind up using or a factual well written rap from her personal experiences with men or even a bridge worth including this song has so much potential it just falls flatdisappointing cause i really want to like her she comes off fierce af,pos,0.5333274495072425,2025-10-10
Fortnite song,4,2025-10-10 21:21:46+00:00,fortnite song,pos,0.6364302166530577,2025-10-10
Night rider tune goes crazy,0,2025-10-10 21:03:37+00:00,night rider tune goes crazy,pos,0.535313074023141,2025-10-10
Knight Rider is crazy,0,2025-10-10 20:18:37+00:00,knight rider is crazy,pos,0.5312759196437491,2025-10-10
David Hasselhoff will be pissed off!,0,2025-10-10 19:13:09+00:00,david hasselhoff will be pissed off,pos,0.606133878310585,2025-10-10
"Lyrics<br>She wants a man<br>A man she gets<br>Hahaha<br>He&#39;s a fight to the death<br>Hes&#39;s a gun to my head<br>An impossible friend<br>Would you take every bet?<br>And put it all in one man<br>Ah, men<br>Uh, ah, men<br>Ah, men (check this out)<br>Ah<br>That&#39;s a tight suit, motherfucker<br>Those some nice boots, motherfucker<br>Why you always got light &#39;tude, little brother?<br>Actin&#39; like we both in high school, motherfucker<br>Word on the street&#39;s you a bird and a beast<br>Boys wanna grab a handful, I&#39;m hurting a cheek<br>Why y&#39;all got stereotypes? Being sneaky, don&#39;t you ever let me catch you around these streets<br>You know all the bad boys don&#39;t treat us nice<br>So I give a niece teet like Keira Knightley<br>Do I look like I won&#39;t be pregnant?<br>Tryna buss out of it, like Leroy Jenkins<br>It&#39;s got me aching, it&#39;s got me thinking<br>Nigga am I gay or am I just angry?<br>Am I impatient? I kiss, I bathe in him, and I&#39;m insatiable<br>I love the taste of her<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>He&#39;s a fight to the death<br>He&#39;s a gun to my head (ah, men)<br>Mm<br>An impossible friend (aye)<br>Mm<br>Would you take every bet? (Check this out)<br>And put it all in one man<br>You&#39;re so fake<br>With your stupid chain<br>You assume I&#39;ll wait<br>When you look my way (my way)<br>I feel shame<br>&#39;Cause you&#39;re such a pain<br>In my DNA, ay (ya)<br>Wants your D in me<br>She got the Tom Ford down, yes we do this<br>Ninjas steamroll past they be Kenny<br>For real though<br>Gotta pack a smith like Willow<br>Ten toes down as a duvet pillow<br>Two-faced, you say, you get zero<br>You act like you&#39;ll get a movie, limo<br>Two chains, dinner and smooched down mellow<br>And all new fans yellin&#39; &quot;You my hero&quot;<br>Men needa cry, more boys needa work<br>But not when he beg his employee to flirt (ah)<br>Ain&#39;t nobody finna force me to twerk<br>When you&#39;re finished with your goon sesh, join me in church<br>One word away from a six-foot hoe<br>And that lace front cleared, if I point it can turn<br>If one get higher, we all need a show<br>They&#39;re enjoying the view, let a girl get a turn<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip",0,2025-10-10 18:32:48+00:00,lyricsshe wants a mana man she getshahahahes a fight to the deathhess a gun to my headan impossible friendwould you take every betand put it all in one manah menuh ah menah men check this outahthats a tight suit motherfuckerthose some nice boots motherfuckerwhy you always got light tude little brotheractin like we both in high school motherfuckerword on the streets you a bird and a beastboys wanna grab a handful im hurting a cheekwhy yall got stereotypes being sneaky dont you ever let me catch you around these streetsyou know all the bad boys dont treat us niceso i give a niece teet like keira knightleydo i look like i wont be pregnanttryna buss out of it like leroy jenkinsits got me aching its got me thinkingnigga am i gay or am i just angryam i impatient i kiss i bathe in him and im insatiablei love the taste of herand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and diphes a fight to the deathhes a gun to my head ah menmman impossible friend ayemmwould you take every bet check this outand put it all in one manyoure so fakewith your stupid chainyou assume ill waitwhen you look my way my wayi feel shamecause youre such a painin my dna ay yawants your d in meshe got the tom ford down yes we do thisninjas steamroll past they be kennyfor real thoughgotta pack a smith like willowten toes down as a duvet pillowtwofaced you say you get zeroyou act like youll get a movie limotwo chains dinner and smooched down mellowand all new fans yellin quotyou my heroquotmen needa cry more boys needa workbut not when he beg his employee to flirt ahaint nobody finna force me to twerkwhen youre finished with your goon sesh join me in churchone word away from a sixfoot hoeand that lace front cleared if i point it can turnif one get higher we all need a showtheyre enjoying the view let a girl get a turnand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dip,neg,0.5385092654128409,2025-10-10
Aaah... Men. Reminds me of Mario.,0,2025-10-10 17:21:59+00:00,aaah men reminds me of mario,pos,0.5921224797605925,2025-10-10
Real ones notice that the background music is the same as Vikkstar&#39;s made diss track😅,1,2025-10-10 13:18:46+00:00,real ones notice that the background music is the same as vikkstars made diss track,pos,0.5971517103437988,2025-10-10
what a ganga,0,2025-10-10 12:38:20+00:00,what a ganga,pos,0.517334952781358,2025-10-10
Bruh Rocket League 😂,2,2025-10-10 12:15:16+00:00,bruh rocket league,neg,0.5717417963781406,2025-10-10
mv for this ❤,0,2025-10-10 11:12:24+00:00,mv for this,pos,0.517334952781358,2025-10-10
REMOVE THIS SONG NOW YOUR USING THE KNIGHT RIDER THEME SONG WHICH IS IN COPYRIGHT BREACH,0,2025-10-10 10:53:37+00:00,remove this song now your using the knight rider theme song which is in copyright breach,pos,0.6356292069265707,2025-10-10
Delete the song the theme belongs to Knight Rider and not something like that and untalented crap just steal the theme from Knight Rider 👿😡,1,2025-10-10 10:03:16+00:00,delete the song the theme belongs to knight rider and not something like that and untalented crap just steal the theme from knight rider,neg,0.5243314237344634,2025-10-10
Knight Rider and Fortnite brought me here,2,2025-10-10 08:08:23+00:00,knight rider and fortnite brought me here,pos,0.5681594639026114,2025-10-10
The beat is from crazy frog,1,2025-10-10 07:39:28+00:00,the beat is from crazy frog,pos,0.5007806179725138,2025-10-10
I came her after I heard knight rider theme dang,1,2025-10-10 07:11:57+00:00,i came her after i heard knight rider theme dang,pos,0.5459568537681128,2025-10-10
El auto increíble,0,2025-10-10 06:08:50+00:00,el auto increble,pos,0.517334952781358,2025-10-10
I need a clip 😌🎉,0,2025-10-10 06:05:37+00:00,i need a clip,neg,0.5000804662436968,2025-10-10
KNIGHT RIDER!!!,4,2025-10-10 05:37:24+00:00,knight rider,pos,0.5258385244494783,2025-10-10
This song’s delivery is PERFECT. No song ever encapsulated the frustration of being attracted to men quite like this one,114,2025-10-10 04:26:48+00:00,this songs delivery is perfect no song ever encapsulated the frustration of being attracted to men quite like this one,pos,0.7068803265471125,2025-10-10
Knight Rider teme ???<br><br>a,1,2025-10-10 03:25:32+00:00,knight rider teme a,pos,0.5258385244494783,2025-10-10
Sounds like she sampled The Dammed in the v beginning. But I could b v wrong.,1,2025-10-10 02:05:59+00:00,sounds like she sampled the dammed in the v beginning but i could b v wrong,neg,0.5586188010204329,2025-10-10
La canción del auto increíble,2,2025-10-10 01:52:59+00:00,la cancin del auto increble,pos,0.5239827769104989,2025-10-10
Zombies in space land vibes,1,2025-10-10 00:52:46+00:00,zombies in space land vibes,neg,0.5398321300293191,2025-10-10
Looove,0,2025-10-10 00:45:23+00:00,looove,pos,0.517334952781358,2025-10-10
Fortnitemares brought me here icl,4,2025-10-09 22:37:08+00:00,fortnitemares brought me here icl,pos,0.5926941490263571,2025-10-09
Playing Fortnite with your skin bundle 😍🫶,7,2025-10-09 21:06:47+00:00,playing fortnite with your skin bundle,pos,0.5134426562028029,2025-10-09
"666 K views and 13 days , omg diabolic cattttttt",2,2025-10-09 20:04:46+00:00,k views and days omg diabolic cattttttt,pos,0.5865518723956094,2025-10-09
&quot;goon sesh&quot; being in a mainstream song was not on my 2025 bingo card 💀,6,2025-10-09 19:59:40+00:00,quotgoon seshquot being in a mainstream song was not on my bingo card,pos,0.5537555084570539,2025-10-09
Original music no longer exists for a long time.,4,2025-10-09 19:43:32+00:00,original music no longer exists for a long time,pos,0.5220336665833972,2025-10-09
HERE IS FORTNITE,14,2025-10-09 19:22:27+00:00,here is fortnite,pos,0.517334952781358,2025-10-09
Fortnitemares!,7,2025-10-09 18:42:59+00:00,fortnitemares,pos,0.517334952781358,2025-10-09
Fortnite bought me here!,18,2025-10-09 18:28:01+00:00,fortnite bought me here,pos,0.5212470391496429,2025-10-09
her aura changed and now all her music makes me feel like Im suffocating... wasn&#39;t worth it Dojaaa,0,2025-10-09 18:15:17+00:00,her aura changed and now all her music makes me feel like im suffocating wasnt worth it dojaaa,pos,0.5649788843391026,2025-10-09
KNIGHT RIDER,10,2025-10-09 17:59:20+00:00,knight rider,pos,0.5258385244494783,2025-10-09
Glad she sampled from Knight Rider,0,2025-10-09 17:34:53+00:00,glad she sampled from knight rider,pos,0.523291355912193,2025-10-09
I’m gonna be completely honest I’m just here bc of the Fortnitemares 2025 trailer,8,2025-10-09 14:41:43+00:00,im gonna be completely honest im just here bc of the fortnitemares trailer,neg,0.5555785956628012,2025-10-09
RIP Kitt  :( ahhhhh,1,2025-10-09 14:06:11+00:00,rip kitt ahhhhh,neg,0.5923105382502634,2025-10-09
I hope she gets sued over this song,0,2025-10-09 13:59:36+00:00,i hope she gets sued over this song,pos,0.5347125151910679,2025-10-09
OOOH I LOVE HOW SHE USED THE KNIGHT RIDER INTRO❤❤❤❤,3,2025-10-09 13:24:07+00:00,oooh i love how she used the knight rider intro,pos,0.5215375300216107,2025-10-09
The Knight Rider theme is sick beat.<br>Surprised it hasn&#39;t been used before.,85,2025-10-09 12:41:59+00:00,the knight rider theme is sick beatsurprised it hasnt been used before,pos,0.5386651005394987,2025-10-09
Fortnitemares 2025 brought me here 🙋,228,2025-10-09 11:45:03+00:00,fortnitemares brought me here,pos,0.5926941490263571,2025-10-09
"F teaf thats criminal in my opinion u ruining the knight rider song, how can i report this",3,2025-10-09 11:28:06+00:00,f teaf thats criminal in my opinion u ruining the knight rider song how can i report this,pos,0.6170646152049456,2025-10-09
"Why the hell did u copy knight rider intro sound, what the hell is this song",1,2025-10-09 11:25:48+00:00,why the hell did u copy knight rider intro sound what the hell is this song,pos,0.5453978698737374,2025-10-09
Crazy frog - inda house,0,2025-10-09 11:11:45+00:00,crazy frog inda house,neg,0.5081409899006164,2025-10-09
For a real remix of this Knight Rider theme Song: <br><br>Busta Rhymes - Turn it up/ Fire it up remix,1,2025-10-09 10:56:20+00:00,for a real remix of this knight rider theme song busta rhymes turn it up fire it up remix,pos,0.6333068505306451,2025-10-09
Who came from fortnite?,3,2025-10-09 10:08:22+00:00,who came from fortnite,neg,0.5261643259812984,2025-10-09
Night Rider ??? Why???,2,2025-10-09 09:14:08+00:00,night rider why,pos,0.5910102611461074,2025-10-09
Wait what? The knight rider theme???,1,2025-10-09 08:57:21+00:00,wait what the knight rider theme,neg,0.5145280551824796,2025-10-09
Knight Rider lets fcking go!!!!!!!!!! also Leeroy Jenkins ahhaha,0,2025-10-09 02:33:33+00:00,knight rider lets fcking go also leeroy jenkins ahhaha,pos,0.5574277181036862,2025-10-09
"S👑💃🏿💥✨️💥✨️🎶🎙🏆🎉💫🌺👌🏾💯💫💫<a href=""http://www.youtube.com/results?search_query=%23knightrider"">#KNightRider</a> reinvented to <a href=""http://www.youtube.com/results?search_query=%23dojacattime"">#DojaCatTime</a>😎🔥 There is no way she doesn&#39;t get nominated Album of the year 🎉",0,2025-10-08 23:41:24+00:00,sa href reinvented to a href there is no way she doesnt get nominated album of the year,pos,0.5737144979404953,2025-10-08
cringe,1,2025-10-08 23:05:04+00:00,cringe,neg,0.545592081629479,2025-10-08
I hope Kit is in the video!,0,2025-10-08 22:05:49+00:00,i hope kit is in the video,neg,0.517067925414664,2025-10-08
Doja Cat! Woman you blow me away! ❤🥰,1,2025-10-08 21:30:23+00:00,doja cat woman you blow me away,neg,0.5895403569696793,2025-10-08
Fortnite,1,2025-10-08 20:21:25+00:00,fortnite,pos,0.517334952781358,2025-10-08
"LYRICS<br><br>She wants a man<br>A man she gets<br>Hahaha<br>He&#39;s a fight to the death<br>Hes&#39;s a gun to my head<br>An impossible friend<br>Would you take every bet?<br>And put it all in one man<br>Ah, men<br>Uh, ah, men<br>Ah, men (check this out)<br>Ah<br>That&#39;s a tight suit, motherfucker<br>Those some nice boots, motherfucker<br>Why you always got light &#39;tude, little brother?<br>Actin&#39; like we both in high school, motherfucker<br>Word on the street&#39;s you a bird and a beast<br>Boys wanna grab a handful, I&#39;m hurting a cheek<br>Why y&#39;all got stereotypes? Being sneaky, don&#39;t you ever let me catch you around these streets<br>You know all the bad boys don&#39;t treat us nice<br>So I give a niece teet like Keira Knightley<br>Do I look like I won&#39;t be pregnant?<br>Tryna buss out of it, like Leroy Jenkins<br>It&#39;s got me aching, it&#39;s got me thinking<br>Nigga am I gay or am I just angry?<br>Am I impatient? I kiss, I bathe in him, and I&#39;m insatiable<br>I love the taste of her<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>He&#39;s a fight to the death<br>He&#39;s a gun to my head (ah, men)<br>Mm<br>An impossible friend (aye)<br>Mm<br>Would you take every bet? (Check this out)<br>And put it all in one man<br>You&#39;re so fake<br>With your stupid chain<br>You assume I&#39;ll wait<br>When you look my way (my way)<br>I feel shame<br>&#39;Cause you&#39;re such a pain<br>In my DNA, ay (ya)<br>Wants your D in me<br>She got the Tom Ford down, yes we do this<br>Ninjas steamroll past they be Kenny<br>For real though<br>Gotta pack a smith like Willow<br>Ten toes down as a duvet pillow<br>Two-faced, you say, you get zero<br>You act like you&#39;ll get a movie, limo<br>Two chains, dinner and smooched down mellow<br>And all new fans yellin&#39; &quot;You my hero&quot;<br>Men needa cry, more boys needa work<br>But not when he beg his employee to flirt (ah)<br>Ain&#39;t nobody finna force me to twerk<br>When you&#39;re finished with your goon sesh, join me in church<br>One word away from a six-foot hoe<br>And that lace front cleared, if I point it can turn<br>If one get higher, we all need a show<br>They&#39;re enjoying the view, let a girl get a turn<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip",3,2025-10-08 18:16:37+00:00,lyricsshe wants a mana man she getshahahahes a fight to the deathhess a gun to my headan impossible friendwould you take every betand put it all in one manah menuh ah menah men check this outahthats a tight suit motherfuckerthose some nice boots motherfuckerwhy you always got light tude little brotheractin like we both in high school motherfuckerword on the streets you a bird and a beastboys wanna grab a handful im hurting a cheekwhy yall got stereotypes being sneaky dont you ever let me catch you around these streetsyou know all the bad boys dont treat us niceso i give a niece teet like keira knightleydo i look like i wont be pregnanttryna buss out of it like leroy jenkinsits got me aching its got me thinkingnigga am i gay or am i just angryam i impatient i kiss i bathe in him and im insatiablei love the taste of herand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and diphes a fight to the deathhes a gun to my head ah menmman impossible friend ayemmwould you take every bet check this outand put it all in one manyoure so fakewith your stupid chainyou assume ill waitwhen you look my way my wayi feel shamecause youre such a painin my dna ay yawants your d in meshe got the tom ford down yes we do thisninjas steamroll past they be kennyfor real thoughgotta pack a smith like willowten toes down as a duvet pillowtwofaced you say you get zeroyou act like youll get a movie limotwo chains dinner and smooched down mellowand all new fans yellin quotyou my heroquotmen needa cry more boys needa workbut not when he beg his employee to flirt ahaint nobody finna force me to twerkwhen youre finished with your goon sesh join me in churchone word away from a sixfoot hoeand that lace front cleared if i point it can turnif one get higher we all need a showtheyre enjoying the view let a girl get a turnand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dip,neg,0.5385092654128409,2025-10-08
She better give us a MV of this,0,2025-10-08 17:28:38+00:00,she better give us a mv of this,neg,0.6991226218032225,2025-10-08
<b>Bem vinda ao Free Fire 👏🏻</b>,1,2025-10-08 16:10:50+00:00,bem vinda ao free fire,pos,0.502024133046771,2025-10-08
this needs to go viral,1,2025-10-08 16:01:25+00:00,this needs to go viral,neg,0.5094460346137809,2025-10-08
cant stop playing this one on loop its the catchiest song of the year istg,7,2025-10-08 14:59:52+00:00,cant stop playing this one on loop its the catchiest song of the year istg,pos,0.6243298227537247,2025-10-08
Neeed MV for this one...,5,2025-10-08 14:46:09+00:00,neeed mv for this one,pos,0.517334952781358,2025-10-08
Fortnite players?,4,2025-10-08 14:09:02+00:00,fortnite players,neg,0.5325531078951855,2025-10-08
Fortnite players?,3,2025-10-08 14:09:01+00:00,fortnite players,neg,0.5325531078951855,2025-10-08
"This is almost note for note the boss theme from Ninja Gaiden for NES, by Keiji Yamagishi.",0,2025-10-08 13:53:46+00:00,this is almost note for note the boss theme from ninja gaiden for nes by keiji yamagishi,neg,0.5148932043125783,2025-10-08
"&quot;When you finished with your goon sesh, join me in church&quot;🤣🤣🤣🤣<br>This line is ittttttt😂😂😂",7,2025-10-08 09:19:17+00:00,quotwhen you finished with your goon sesh join me in churchquotthis line is ittttttt,neg,0.5294082107948377,2025-10-08
I need an extended cut!!,0,2025-10-08 06:26:09+00:00,i need an extended cut,neg,0.5475394035460122,2025-10-08
I am sorry I am obcessed with this piece of Art and the Artist.,1,2025-10-08 03:36:41+00:00,i am sorry i am obcessed with this piece of art and the artist,pos,0.5216838599965192,2025-10-08
Legend ❤,1,2025-10-08 00:28:16+00:00,legend,pos,0.5329111850042482,2025-10-08
Sooo good.,1,2025-10-07 22:33:23+00:00,sooo good,pos,0.5905022418420889,2025-10-07
This is fire!!!!,1,2025-10-07 22:25:14+00:00,this is fire,pos,0.517334952781358,2025-10-07
"<a href=""https://www.youtube.com/watch?v=ctd40Yw6JkA"">https://www.youtube.com/watch?v=ctd40Yw6JkA</a>",1,2025-10-07 22:23:25+00:00,a href,pos,0.517334952781358,2025-10-07
If she makes a music video for this KITT NEEDS TO BE IN IT OMG😭😭😭,0,2025-10-07 22:11:40+00:00,if she makes a music video for this kitt needs to be in it omg,pos,0.5515303442514559,2025-10-07
KNIGHT RIDER MUSIC YEAHHH,1,2025-10-07 22:07:55+00:00,knight rider music yeahhh,pos,0.5874499585639819,2025-10-07
I CANT BELIEVE SHE USED THE KNIGHT RIDER THEME SONG,0,2025-10-07 22:06:14+00:00,i cant believe she used the knight rider theme song,pos,0.5718626687001594,2025-10-07
Dojas vibe always makes me miss living in Vegas lol,0,2025-10-07 21:30:10+00:00,dojas vibe always makes me miss living in vegas lol,pos,0.5815551029266405,2025-10-07
“You ugly and fine as shit” 😂😂😂 I love your ass,0,2025-10-07 21:29:35+00:00,you ugly and fine as shit i love your ass,pos,0.5568365843488735,2025-10-07
hopefully she paid for that nightrider intro song.,0,2025-10-07 20:11:02+00:00,hopefully she paid for that nightrider intro song,pos,0.5773698317293119,2025-10-07
Doja Doja Doja,0,2025-10-07 19:27:15+00:00,doja doja doja,pos,0.517334952781358,2025-10-07
"Lyrics: <br>It&#39;s a fight to the death<br>There&#39;s a gun to my head<br>An impossible friend<br>Would you take every bet?<br>And put it all in one bag<br>Ah, men<br>Uh, ah, men<br>Ah, men (check this out)<br>Ah<br><br>That&#39;s a tight suit, motherfucker<br>Those some nice boots, motherfucker<br>Why you always got light &#39;tude, little brother?<br>Actin&#39; like we both in high school, motherfucker<br>Word on the street&#39;s you a bird and a beast<br>Boys wanna grab a handful, I&#39;m hurting a cheek<br>Why y&#39;all got stereotypes? Being sneaky, don&#39;t you ever let me catch you around these streets<br>You know all the bad boys don&#39;t treat us nice<br>So I give a niece teet like Keira Knightley<br>Do I look like I won&#39;t be pregnant?<br>Tryna buss out of it, like Leroy Jenkins<br>It&#39;s got me aching, it&#39;s got me thinking<br>Nigga am I gay or am I just angry?<br>Am I impatient? I kiss, I bathe in him, and I&#39;m insatiable<br>I love the taste of her<br><br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>It&#39;s a fight to the death<br><br>There&#39;s a gun to my head (ah, men)<br>Mm<br>An impossible friend (aye)<br>Mm<br>Would you take every bet? (Check this out)<br>And put it all in one bag<br><br>You&#39;re so fake<br>With your stupid chain<br>You assume I&#39;ll wait<br>When you look my way (my way)<br>I feel shame<br>&#39;Cause you&#39;re such a pain<br>I&#39;m a demon, ay (ya)<br>What&#39;s your DNA<br><br>She got the Tom Ford down, yes we do this<br>Ninjas steamroll past they be Kenny<br>For real though<br>Gotta pack a smith like Willow<br>Ten toes down as a duvet pillow<br>Two-faced, you say, you get zero<br>You act like you&#39;ll get a movie, limo<br>Two chains, dinner and smooched down mellow<br>And all new fans yellin&#39; &quot;You my hero&quot;<br>Men needa cry, more boys needa work<br>But not when he beg his employee to flirt (ah)<br>Ain&#39;t nobody finna force me to twerk<br>When you&#39;re finished with your goon sesh, join me in church<br>One word away from a six-foot hoe<br>And that lace front cleared, if I point it can turn<br>If one get higher, we all need a show<br>They&#39;re enjoying the view, let a girl get a turn<br><br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip",4,2025-10-07 16:41:02+00:00,lyrics its a fight to the deaththeres a gun to my headan impossible friendwould you take every betand put it all in one bagah menuh ah menah men check this outahthats a tight suit motherfuckerthose some nice boots motherfuckerwhy you always got light tude little brotheractin like we both in high school motherfuckerword on the streets you a bird and a beastboys wanna grab a handful im hurting a cheekwhy yall got stereotypes being sneaky dont you ever let me catch you around these streetsyou know all the bad boys dont treat us niceso i give a niece teet like keira knightleydo i look like i wont be pregnanttryna buss out of it like leroy jenkinsits got me aching its got me thinkingnigga am i gay or am i just angryam i impatient i kiss i bathe in him and im insatiablei love the taste of herand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipits a fight to the deaththeres a gun to my head ah menmman impossible friend ayemmwould you take every bet check this outand put it all in one bagyoure so fakewith your stupid chainyou assume ill waitwhen you look my way my wayi feel shamecause youre such a painim a demon ay yawhats your dnashe got the tom ford down yes we do thisninjas steamroll past they be kennyfor real thoughgotta pack a smith like willowten toes down as a duvet pillowtwofaced you say you get zeroyou act like youll get a movie limotwo chains dinner and smooched down mellowand all new fans yellin quotyou my heroquotmen needa cry more boys needa workbut not when he beg his employee to flirt ahaint nobody finna force me to twerkwhen youre finished with your goon sesh join me in churchone word away from a sixfoot hoeand that lace front cleared if i point it can turnif one get higher we all need a showtheyre enjoying the view let a girl get a turnand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dip,neg,0.5375519321648087,2025-10-07
Hanging off my toilet dancing to this one 🎉😂🚽,1,2025-10-07 16:16:00+00:00,hanging off my toilet dancing to this one,neg,0.5252318257375642,2025-10-07
The Knight Rider theme made me like this song even more 💛,0,2025-10-07 11:30:56+00:00,the knight rider theme made me like this song even more,pos,0.58512250210944,2025-10-07
I think u called me 😍😾😻luv u ยัยแมว 😽i respect you🍇🌹 too much 🦩🥰,0,2025-10-07 11:02:26+00:00,i think u called me luv u i respect you too much,neg,0.5571301292505114,2025-10-07
My fav song of album,0,2025-10-07 07:36:50+00:00,my fav song of album,pos,0.6364302166530577,2025-10-07
sorry but i will never crazy frog,0,2025-10-07 01:55:30+00:00,sorry but i will never crazy frog,neg,0.523663042262453,2025-10-07
THE ONE AND ONLY DOJA CAT,0,2025-10-07 01:44:06+00:00,the one and only doja cat,neg,0.529528748760243,2025-10-07
Didn&#39;t realize Leeroy Jenkins likes to go in raw,0,2025-10-07 01:40:44+00:00,didnt realize leeroy jenkins likes to go in raw,pos,0.5591396065919034,2025-10-07
How many licks lil Kim sample,0,2025-10-07 00:55:19+00:00,how many licks lil kim sample,neg,0.5744580841628013,2025-10-07
И никто не вспомнил Crazy frog????? Why?!,1,2025-10-06 18:33:35+00:00,crazy frog why,pos,0.5289703120718634,2025-10-06
This is especially relevant in 2025 as so many men are so very toxic.,0,2025-10-06 16:19:21+00:00,this is especially relevant in as so many men are so very toxic,pos,0.7463325441641042,2025-10-06
Adorei essa música,0,2025-10-06 16:10:00+00:00,adorei essa msica,pos,0.517334952781358,2025-10-06
Knight Rider omg,0,2025-10-06 14:00:01+00:00,knight rider omg,pos,0.5258385244494783,2025-10-06
"I love Knight Rider and I love Doja Cat, this song was made for me",1,2025-10-06 11:10:49+00:00,i love knight rider and i love doja cat this song was made for me,pos,0.610255866508515,2025-10-06
This is the ain&#39;t shit of the album,3,2025-10-06 10:16:02+00:00,this is the aint shit of the album,pos,0.5585359544476883,2025-10-06
Ok hear me out! A music video kinda like Michael Jackson’s thriller to this song would be 🔥 and just in time for Halloween and a perfect 80’s theme,2,2025-10-06 07:08:14+00:00,ok hear me out a music video kinda like michael jacksons thriller to this song would be and just in time for halloween and a perfect s theme,pos,0.5613543122812922,2025-10-06
This that old Doja Cat vibe and I love it ❤😂,1,2025-10-06 06:02:37+00:00,this that old doja cat vibe and i love it,neg,0.5066285232679509,2025-10-06
Literally the Knight Rider theme,0,2025-10-06 05:04:27+00:00,literally the knight rider theme,pos,0.5258700471980993,2025-10-06
I&#39;m here only because I watched Knight Rider in the 80s,0,2025-10-06 03:12:59+00:00,im here only because i watched knight rider in the s,pos,0.5387081837254883,2025-10-06
This beat is historic and she is showing how committed she is to the 80&#39;s on this album. I can not wait to SEE the video on this one. you crazy doja,923,2025-10-06 01:12:42+00:00,this beat is historic and she is showing how committed she is to the s on this album i can not wait to see the video on this one you crazy doja,neg,0.5621886600656124,2025-10-06
That SNL was on point,1,2025-10-06 01:02:34+00:00,that snl was on point,neg,0.6421885271915775,2025-10-06
Lil&#39; Kim sample?,0,2025-10-06 00:44:50+00:00,lil kim sample,neg,0.5744580841628013,2025-10-06
I’m here because of her SNL performance! <br>Thank you for the Knight Rider Theme sample!,2,2025-10-06 00:40:28+00:00,im here because of her snl performance thank you for the knight rider theme sample,pos,0.6300737560254006,2025-10-06
